Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
05|Antioquia|05000|Antioquia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|20,25||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15001|Tunja|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|16,51||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15000|Boyacá|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|35,93||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
11|Bogotá|11001|Bogotá|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|9,58||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13000|Bolívar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|37,93||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13001|Cartagena|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,41||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18001|Florencia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|28,60||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
18|Caquetá|18000|Caquetá|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|40,90||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17000|Caldas|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|25,40||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17001|Manizales|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|12,59||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19000|Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|44,91||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
19|Cauca|19001|Popayán|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|27,71||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20000|Cesar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|40,85||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
20|Cesar|20001|Valledupar|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|28,71||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23001|Montería|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,91||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
23|Córdoba|23000|Córdoba|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|43,33||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
25|Cundinamarca|25000|Cundinamarca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,27||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27000|Chocó|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|63,50||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
27|Chocó|27001|Quibdó|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|36,54||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44001|Riohacha|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|37,93||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
44|La Guajira|44000|La Guajira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|48,70||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41001|Neiva|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,53||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
41|Huila|41000|Huila|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|42,77||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47001|Santa Marta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|29,14||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
47|Magdalena|47000|Magdalena|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|42,31||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50000|Meta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|20,23||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
50|Meta|50001|Villavicencio|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,40||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52000|Nariño|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|36,89||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
52|Nariño|52001|Pasto|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,22||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54000|Norte de Santander|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|40,21||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
54|Norte de Santander|54001|Cúcuta|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|31,40||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63001|Armenia|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|23,51||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
63|Quindío|63000|Quindío|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|26,85||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68001|Bucaramanga|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|8,32||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
68|Santander|68000|Santander|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|17,44||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66000|Risaralda|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|20,23||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66001|Pereira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|16,00||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70001|Sincelejo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|28,88||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70000|Sucre|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|42,62||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85000|Casanare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85001|Yopal|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86000|Putumayo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86001|Mocoa|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81000|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81001|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76000|Valle del Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,25||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76001|Cali|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|14,31||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73001|Ibagué|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,15||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73000|Tolima|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|28,91||2015|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73000|Tolima|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|29,93||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
73|Tolima|73001|Ibagué|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,84||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76001|Cali|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|13,31||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
76|Valle del Cauca|76000|Valle del Cauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|19,08||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81001|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
81|Arauca|81000|Arauca|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86001|Mocoa|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
86|Putumayo|86000|Putumayo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85001|Yopal|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
85|Casanare|85000|Casanare|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70000|Sucre|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|45,58||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
70|Sucre|70001|Sincelejo|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|30,53||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66001|Pereira|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|15,59||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
66|Risaralda|66000|Risaralda|Pobreza|Incidencia de pobreza monetaria según sexo del jefe del hogar|Incidencia de pobreza monetaria  en hogares con jefatura masculina|18,07||2016|12|DNP a partir de DANE|Porcentaje (el valor está multiplicado por 100)
